"ID","Indicator","Red","Green","Blue"
1249,"0",54,54,45
1250,"0",54,54,46
1251,"0",53,54,47
1252,"0",53,53,46
1253,"0",52,53,46
1254,"0",53,53,45
1255,"0",54,54,45
1256,"0",55,54,46
1257,"0",56,55,46
1258,"0",56,56,47
1259,"0",57,57,47
1260,"0",58,58,47
1261,"0",60,62,47
1262,"0",63,66,49
1263,"0",66,71,51
1264,"0",67,75,53
1265,"0",68,77,54
1266,"0",69,76,53
1267,"0",69,74,52
1268,"0",67,70,51
1269,"0",66,66,50
1270,"0",65,62,49
1271,"0",64,63,48
1272,"0",63,62,48
1273,"0",62,59,48
1274,"0",62,60,48
1275,"0",62,62,48
1276,"0",62,65,48
1277,"0",61,66,49
1278,"0",61,64,50
1279,"0",60,62,50
1280,"0",60,59,49
1281,"0",60,60,48
1282,"0",60,62,48
1283,"0",61,62,48
1284,"0",62,63,49
1285,"0",65,66,50
1286,"0",67,67,50
1287,"0",69,68,50
1288,"0",70,72,51
1289,"0",70,74,51
1290,"0",70,74,52
1291,"0",71,75,52
1292,"0",72,77,53
1293,"0",74,76,53
1294,"0",75,75,52
1295,"0",77,76,52
1296,"0",79,78,53
1297,"0",81,82,54
1298,"0",82,87,55
1299,"0",83,91,56
1300,"0",84,89,55
1301,"0",84,89,55
1302,"0",84,90,55
1303,"0",83,89,54
1304,"0",83,86,53
1305,"0",78,85,52
1306,"0",74,82,51
1307,"0",70,74,50
1308,"0",70,71,49
1309,"0",72,73,48
1310,"0",74,75,49
1311,"0",53,56,50
1312,"0",53,56,50
1313,"0",54,57,49
1314,"0",54,57,48
1315,"0",55,57,47
1316,"0",56,60,46
1317,"0",56,61,46
1318,"0",57,57,46
1319,"0",57,54,47
1320,"0",55,52,47
1321,"0",54,51,47
1322,"0",52,49,47
1323,"0",52,50,47
1324,"0",52,51,47
1325,"0",52,50,47
1326,"0",52,50,47
1327,"0",53,53,47
1328,"0",54,54,47
1329,"0",55,55,47
1330,"0",56,58,47
1331,"0",58,61,48
1332,"0",59,61,50
1333,"0",61,63,51
1334,"0",63,67,53
1335,"0",66,68,53
1336,"0",68,69,52
1337,"0",67,69,52
1338,"0",67,70,52
1339,"0",66,70,51
1340,"0",65,68,50
1341,"0",63,64,49
1342,"0",61,60,49
1343,"0",60,58,49
1344,"0",61,62,50
1345,"0",61,63,50
1346,"0",62,64,49
1347,"0",62,63,49
1348,"0",61,63,49
1349,"0",61,61,49
1350,"0",60,60,49
1351,"0",59,60,48
1352,"0",58,58,47
1353,"0",58,55,46
1354,"0",57,56,45
1355,"0",56,56,45
1356,"0",55,54,46
1357,"0",54,54,46
1358,"0",53,54,47
1359,"0",53,53,46
1360,"0",53,54,46
1361,"0",53,55,45
1362,"0",54,55,46
1363,"0",55,55,46
1364,"0",56,57,46
1365,"0",56,58,47
1366,"0",57,58,47
1367,"0",59,59,47
1368,"0",61,62,47
1369,"0",65,67,49
1370,"0",67,71,51
1371,"0",68,76,53
1372,"0",68,79,54
1373,"0",69,77,53
1374,"0",69,74,52
1375,"0",68,72,51
1376,"0",68,69,51
1377,"0",67,67,50
1378,"0",66,67,50
1379,"0",65,66,49
1380,"0",64,62,49
1381,"0",63,63,48
1382,"0",63,64,48
1383,"0",63,65,48
1384,"0",62,64,49
1385,"0",61,63,49
1386,"0",60,61,49
1387,"0",59,60,49
1388,"0",60,61,48
1389,"0",60,63,48
1390,"0",61,63,48
1391,"0",62,65,49
1392,"0",66,69,49
1393,"0",69,70,50
1394,"0",73,72,50
1395,"0",72,77,51
1396,"0",72,79,52
1397,"0",72,78,53
1398,"0",73,80,53
1399,"0",74,82,54
1400,"0",76,79,54
1401,"0",77,77,53
1402,"0",79,78,53
1403,"0",81,81,53
1404,"0",83,84,54
1405,"0",84,89,55
1406,"0",84,93,56
1407,"0",85,90,55
1408,"0",85,89,55
1409,"0",84,91,54
1410,"0",83,88,54
1411,"0",82,84,53
1412,"0",78,84,52
1413,"0",75,81,51
1414,"0",71,73,50
1415,"0",71,72,49
1416,"0",73,75,48
1417,"0",75,78,49
1418,"0",53,55,49
1419,"0",54,57,48
1420,"0",54,57,48
1421,"0",55,58,47
1422,"0",56,59,46
1423,"0",56,59,46
1424,"0",57,57,46
1425,"0",57,54,46
1426,"0",56,53,47
1427,"0",54,50,47
1428,"0",53,48,47
1429,"0",53,49,47
1430,"0",52,50,47
1431,"0",52,49,47
1432,"0",52,49,47
1433,"0",52,51,47
1434,"0",53,53,47
1435,"0",53,54,47
1436,"0",54,56,47
1437,"0",56,58,48
1438,"0",57,60,50
1439,"0",59,63,51
1440,"0",63,67,53
1441,"0",67,69,53
1442,"0",70,71,53
1443,"0",69,73,53
1444,"0",68,73,52
1445,"0",67,71,51
1446,"0",65,67,50
1447,"0",63,63,49
1448,"0",62,61,49
1449,"0",61,62,50
1450,"0",62,66,51
1451,"0",62,67,51
1452,"0",63,67,50
1453,"0",63,66,50
1454,"0",62,65,49
1455,"0",62,63,49
1456,"0",61,62,49
1457,"0",61,63,49
1458,"0",60,61,48
1459,"0",60,59,47
1460,"0",58,59,46
1461,"0",56,58,45
1462,"0",55,56,46
1463,"0",54,55,46
1464,"0",53,54,46
1465,"0",53,54,46
1466,"0",53,55,46
1467,"0",54,57,46
1468,"0",54,57,46
1469,"0",55,57,46
1470,"0",56,59,46
1471,"0",56,61,47
1472,"0",57,60,47
1473,"0",59,60,47
1474,"0",62,63,47
1475,"0",66,67,48
1476,"0",69,70,50
1477,"0",69,77,52
1478,"0",69,80,53
1479,"0",69,76,53
1480,"0",69,74,52
1481,"0",69,74,51
1482,"0",69,72,51
1483,"0",69,71,51
1484,"0",67,70,51
1485,"0",66,68,50
1486,"0",65,63,50
1487,"0",64,63,49
1488,"0",63,64,48
1489,"0",62,63,49
1490,"0",62,62,49
1491,"0",61,61,49
1492,"0",60,60,49
1493,"0",59,58,49
1494,"0",60,61,48
1495,"0",61,63,48
1496,"0",62,63,49
1497,"0",64,65,49
1498,"0",66,69,49
1499,"0",69,71,50
1500,"0",71,74,51
1501,"0",71,76,51
1502,"0",72,78,52
1503,"0",72,78,53
1504,"0",73,80,54
1505,"0",75,81,56
1506,"0",76,79,55
1507,"0",77,78,54
1508,"0",78,80,54
1509,"0",79,83,54
1510,"0",79,86,55
1511,"0",80,87,55
1512,"0",80,88,56
1513,"0",81,86,55
1514,"0",81,86,54
1515,"0",80,87,54
1516,"0",80,84,53
1517,"0",79,81,53
1518,"0",76,79,52
1519,"0",74,74,52
1520,"0",72,68,51
1521,"0",72,70,50
1522,"0",73,77,49
1523,"0",75,79,50
1524,"0",76,81,50
1525,"0",54,56,48
1526,"0",54,57,47
1527,"0",55,58,47
1528,"0",56,60,47
1529,"0",56,60,46
1530,"0",57,58,46
1531,"0",57,55,47
1532,"0",56,54,47
1533,"0",55,52,47
1534,"0",53,50,47
1535,"0",53,51,47
1536,"0",52,51,47
1537,"0",52,50,47
1538,"0",51,50,47
1539,"0",51,51,47
1540,"0",51,52,47
1541,"0",51,54,47
1542,"0",52,56,47
1543,"0",54,58,48
1544,"0",55,60,50
1545,"0",58,63,51
1546,"0",62,68,53
1547,"0",67,72,53
1548,"0",71,75,53
1549,"0",70,77,53
1550,"0",69,76,52
1551,"0",68,70,51
1552,"0",66,66,50
1553,"0",65,62,49
1554,"0",63,62,50
1555,"0",62,65,51
1556,"0",63,69,51
1557,"0",64,70,51
1558,"0",65,69,51
1559,"0",64,68,50
1560,"0",63,67,49
1561,"0",63,66,50
1562,"0",62,65,50
1563,"0",62,65,51
1564,"0",61,63,49
1565,"0",60,62,48
1566,"0",59,60,46
1567,"0",57,58,46
1568,"0",55,55,46
1569,"0",54,54,46
1570,"0",54,54,46
1571,"0",53,54,46
1572,"0",53,55,46
1573,"0",53,56,46
1574,"0",54,56,46
1575,"0",54,56,46
1576,"0",55,57,46
1577,"0",56,59,46
1578,"0",57,57,46
1579,"0",59,58,46
1580,"0",62,61,46
1581,"0",65,65,48
1582,"0",68,68,50
1583,"0",69,73,52
1584,"0",70,75,53
1585,"0",71,73,52
1586,"0",71,73,52
1587,"0",71,74,52
1588,"0",70,74,52
1589,"0",70,73,52
1590,"0",68,70,52
1591,"0",66,67,52
1592,"0",63,63,51
1593,"0",62,62,50
1594,"0",62,62,49
1595,"0",61,61,49
1596,"0",61,60,49
1597,"0",60,59,49
1598,"0",60,58,49
1599,"0",59,56,49
1600,"0",61,60,49
1601,"0",62,63,49
1602,"0",65,63,49
1603,"0",66,65,49
1604,"0",67,68,49
1605,"0",68,71,50
1606,"0",69,74,51
1607,"0",70,75,52
1608,"0",71,77,53
1609,"0",73,78,54
1610,"0",74,80,55
1611,"0",75,81,56
1612,"0",77,80,55
1613,"0",77,81,55
1614,"0",77,84,54
1615,"0",76,85,54
1616,"0",76,84,54
1617,"0",76,83,55
1618,"0",77,82,55
1619,"0",78,83,54
1620,"0",78,83,54
1621,"0",77,85,54
1622,"0",76,82,53
1623,"0",76,79,53
1624,"0",75,75,52
1625,"0",74,72,52
1626,"0",73,71,51
1627,"0",73,76,51
1628,"0",74,83,50
1629,"0",74,82,50
1630,"0",75,79,51
1631,"0",54,57,47
1632,"0",55,58,47
1633,"0",56,61,47
1634,"0",57,62,47
1635,"0",58,58,47
1636,"0",57,56,47
1637,"0",56,55,47
1638,"0",55,53,47
1639,"0",54,51,47
1640,"0",53,52,47
1641,"0",53,52,47
1642,"0",52,51,47
1643,"0",52,51,47
1644,"0",52,52,47
1645,"0",52,53,47
1646,"0",52,54,47
1647,"0",53,55,47
1648,"0",55,57,48
1649,"0",56,58,50
1650,"0",59,62,51
1651,"0",63,69,52
1652,"0",68,74,53
1653,"0",71,78,53
1654,"0",70,77,53
1655,"0",68,73,52
1656,"0",67,68,51
1657,"0",66,65,50
1658,"0",65,63,49
1659,"0",64,62,50
1660,"0",64,64,51
1661,"0",65,68,52
1662,"0",65,69,52
1663,"0",66,69,51
1664,"0",66,69,50
1665,"0",66,68,50
1666,"0",65,68,50
1667,"0",65,67,51
1668,"0",63,67,52
1669,"0",62,66,50
1670,"0",60,65,49
1671,"0",59,61,47
1672,"0",57,57,46
1673,"0",55,54,46
1674,"0",55,53,46
1675,"0",54,54,45
1676,"0",54,54,46
1677,"0",53,54,46
1678,"0",53,55,47
1679,"0",53,55,46
1680,"0",54,54,46
1681,"0",55,56,46
1682,"0",56,57,46
1683,"0",58,56,46
1684,"0",60,58,46
1685,"0",62,61,46
1686,"0",64,64,48
1687,"0",66,67,50
1688,"0",68,71,52
1689,"0",70,73,53
1690,"0",73,73,53
1691,"0",73,75,53
1692,"0",72,77,53
1693,"0",72,76,52
1694,"0",71,74,52
1695,"0",68,71,52
1696,"0",65,67,51
1697,"0",62,63,50
1698,"0",61,62,49
1699,"0",61,61,49
1700,"0",60,60,48
1701,"0",60,60,48
1702,"0",60,59,48
1703,"0",60,59,49
1704,"0",60,60,49
1705,"0",62,65,49
1706,"0",65,67,50
1707,"0",67,66,50
1708,"0",68,67,50
1709,"0",67,69,49
1710,"0",67,70,50
1711,"0",67,72,51
1712,"0",69,73,52
1713,"0",71,75,53
1714,"0",73,78,54
1715,"0",74,81,55
1716,"0",76,84,56
1717,"0",77,83,55
1718,"0",77,85,54
1719,"0",76,89,54
1720,"0",74,87,53
1721,"0",72,81,53
1722,"0",73,78,53
1723,"0",73,77,54
1724,"0",74,80,54
1725,"0",74,82,54
1726,"0",74,84,55
1727,"0",74,81,54
1728,"0",73,77,53
1729,"0",73,73,52
1730,"0",73,72,51
1731,"0",73,76,51
1732,"0",74,81,51
1733,"0",74,88,52
1734,"0",74,82,51
1735,"0",74,78,51
1736,"0",55,57,48
1737,"0",56,59,48
1738,"0",57,59,48
1739,"0",57,56,48
1740,"0",57,55,48
1741,"0",56,54,48
1742,"0",55,53,47
1743,"0",55,51,47
1744,"0",54,51,46
1745,"0",53,51,46
1746,"0",53,51,47
1747,"0",53,52,47
1748,"0",53,52,47
1749,"0",54,53,47
1750,"0",54,54,47
1751,"0",55,55,48
1752,"0",56,56,48
1753,"0",57,57,50
1754,"0",60,62,51
1755,"0",64,71,52
1756,"0",68,76,52
1757,"0",71,79,53
1758,"0",69,76,53
1759,"0",68,72,52
1760,"0",67,67,51
1761,"0",66,66,50
1762,"0",66,64,49
1763,"0",66,63,50
1764,"0",66,65,51
1765,"0",66,68,53
1766,"0",67,69,52
1767,"0",67,70,52
1768,"0",67,70,52
1769,"0",67,70,51
1770,"0",67,70,52
1771,"0",66,69,52
1772,"0",65,69,52
1773,"0",62,67,51
1774,"0",61,63,49
1775,"0",59,60,48
1776,"0",57,57,47
1777,"0",56,55,46
1778,"0",55,55,46
1779,"0",55,56,46
1780,"0",54,55,46
1781,"0",54,54,47
1782,"0",53,55,47
1783,"0",53,55,47
1784,"0",53,55,46
1785,"0",54,56,46
1786,"0",56,57,46
1787,"0",58,57,46
1788,"0",60,59,47
1789,"0",61,62,47
1790,"0",63,66,48
1791,"0",65,69,50
1792,"0",68,72,52
1793,"0",71,75,53
1794,"0",74,76,53
1795,"0",75,79,53
1796,"0",74,82,53
1797,"0",73,78,53
1798,"0",72,74,52
1799,"0",68,72,51
1800,"0",65,68,50
1801,"0",61,63,49
1802,"0",60,61,49
1803,"0",60,60,49
1804,"0",59,60,48
1805,"0",59,60,48
1806,"0",59,59,48
1807,"0",59,62,48
1808,"0",60,65,49
1809,"0",62,68,50
1810,"0",65,69,51
1811,"0",68,67,50
1812,"0",68,67,50
1813,"0",67,68,50
1814,"0",66,69,50
1815,"0",66,70,51
1816,"0",68,72,52
1817,"0",71,75,53
1818,"0",73,78,54
1819,"0",75,81,55
1820,"0",77,83,56
1821,"0",78,84,55
1822,"0",79,85,54
1823,"0",76,86,54
1824,"0",74,81,53
1825,"0",72,74,53
1826,"0",73,75,52
1827,"0",74,77,52
1828,"0",75,81,53
1829,"0",76,83,54
1830,"0",75,83,55
1831,"0",74,79,54
1832,"0",73,76,53
1833,"0",73,74,52
1834,"0",74,75,51
1835,"0",74,79,52
1836,"0",74,82,53
1837,"0",74,84,53
1838,"0",73,80,53
1839,"0",73,77,52
1840,"0",72,74,51
1841,"0",56,57,49
1842,"0",57,57,49
1843,"0",57,55,49
1844,"0",57,55,48
1845,"0",57,54,48
1846,"0",56,53,47
1847,"0",55,51,47
1848,"0",55,52,46
1849,"0",54,52,46
1850,"0",54,52,46
1851,"0",54,52,47
1852,"0",55,53,47
1853,"0",55,54,48
1854,"0",56,55,48
1855,"0",57,55,48
1856,"0",58,57,49
1857,"0",59,59,50
1858,"0",61,66,51
1859,"0",65,74,52
1860,"0",69,75,52
1861,"0",71,76,52
1862,"0",69,75,51
1863,"0",68,72,51
1864,"0",67,69,51
1865,"0",67,68,50
1866,"0",67,66,50
1867,"0",67,65,51
1868,"0",68,66,51
1869,"0",68,69,52
1870,"0",68,70,52
1871,"0",68,71,53
1872,"0",68,72,53
1873,"0",69,72,53
1874,"0",69,72,53
1875,"0",68,71,53
1876,"0",66,71,53
1877,"0",63,67,51
1878,"0",61,62,50
1879,"0",59,59,48
1880,"0",58,57,47
1881,"0",57,56,47
1882,"0",56,57,46
1883,"0",55,57,46
1884,"0",55,55,47
1885,"0",54,54,47
1886,"0",54,55,47
1887,"0",53,55,47
1888,"0",52,55,47
1889,"0",55,56,47
1890,"0",57,57,47
1891,"0",59,58,47
1892,"0",61,60,47
1893,"0",62,64,48
1894,"0",64,68,49
1895,"0",66,73,51
1896,"0",69,75,52
1897,"0",72,77,53
1898,"0",76,80,54
1899,"0",75,81,54
1900,"0",73,81,54
1901,"0",71,76,53
1902,"0",69,72,51
1903,"0",67,70,49
1904,"0",64,66,49
1905,"0",62,61,48
1906,"0",61,60,49
1907,"0",60,60,49
1908,"0",59,60,48
1909,"0",59,60,48
1910,"0",59,62,48
1911,"0",59,66,49
1912,"0",60,69,50
1913,"0",62,70,51
1914,"0",65,69,52
1915,"0",67,67,51
1916,"0",68,67,50
1917,"0",67,67,50
1918,"0",66,67,50
1919,"0",67,68,51
1920,"0",68,71,52
1921,"0",70,75,53
1922,"0",72,79,54
1923,"0",75,80,55
1924,"0",78,82,56
1925,"0",80,83,55
1926,"0",80,83,54
1927,"0",78,80,54
1928,"0",75,74,53
1929,"0",73,68,52
1930,"0",74,73,52
1931,"0",75,78,52
1932,"0",77,82,53
1933,"0",77,83,54
1934,"0",76,83,56
1935,"0",74,79,54
1936,"0",73,75,53
1937,"0",74,76,52
1938,"0",74,77,51
1939,"0",76,81,52
1940,"0",75,82,53
1941,"0",74,82,54
1942,"0",73,79,53
1943,"0",72,76,52
1944,"0",72,73,51
1945,"0",57,58,49
1946,"0",57,57,48
1947,"0",57,56,48
1948,"0",57,56,47
1949,"0",56,54,47
1950,"0",56,53,47
1951,"0",56,53,46
1952,"0",55,53,46
1953,"0",55,53,47
1954,"0",55,53,47
1955,"0",56,54,48
1956,"0",57,56,48
1957,"0",58,57,48
1958,"0",59,57,49
1959,"0",59,58,49
1960,"0",60,61,50
1961,"0",62,67,51
1962,"0",65,73,52
1963,"0",68,73,51
1964,"0",70,72,51
1965,"0",69,73,50
1966,"0",68,73,50
1967,"0",68,71,51
1968,"0",68,69,51
1969,"0",68,68,51
1970,"0",69,66,51
1971,"0",69,66,51
1972,"0",69,69,51
1973,"0",70,71,52
1974,"0",70,72,54
1975,"0",70,73,55
1976,"0",70,73,55
1977,"0",71,72,55
1978,"0",69,71,54
1979,"0",68,70,53
1980,"0",66,64,52
1981,"0",64,60,50
1982,"0",62,60,48
1983,"0",60,59,47
1984,"0",59,58,47
1985,"0",58,57,47
1986,"0",57,57,47
1987,"0",56,54,47
1988,"0",55,53,47
1989,"0",54,55,48
1990,"0",53,55,47
1991,"0",53,54,47
1992,"0",56,56,47
1993,"0",58,57,47
1994,"0",61,57,48
1995,"0",63,61,48
1996,"0",65,66,49
1997,"0",67,71,50
1998,"0",69,76,51
1999,"0",71,78,53
2000,"0",74,81,54
2001,"0",77,83,54
2002,"0",75,82,55
2003,"0",72,80,55
2004,"0",69,75,53
2005,"0",66,71,51
2006,"0",65,68,49
2007,"0",63,65,48
2008,"0",63,60,48
2009,"0",61,60,48
2010,"0",60,61,49
2011,"0",59,60,48
2012,"0",59,61,48
2013,"0",59,63,48
2014,"0",60,67,49
2015,"0",60,70,50
2016,"0",62,70,51
2017,"0",64,70,52
2018,"0",67,68,51
2019,"0",67,67,51
2020,"0",67,67,50
2021,"0",67,67,51
2022,"0",67,68,51
2023,"0",69,71,52
2024,"0",71,74,53
2025,"0",72,77,54
2026,"0",75,79,55
2027,"0",78,81,56
2028,"0",81,82,55
2029,"0",82,82,54
2030,"0",79,78,53
2031,"0",76,75,53
2032,"0",74,71,53
2033,"0",75,75,52
2034,"0",77,78,52
2035,"0",79,81,53
2036,"0",79,84,54
2037,"0",77,87,54
2038,"0",74,81,53
2039,"0",73,76,53
2040,"0",74,76,52
2041,"0",75,77,52
2042,"0",77,80,53
2043,"0",76,81,53
2044,"0",74,82,53
2045,"0",72,78,53
2046,"0",71,75,53
2047,"0",72,72,52
2048,"0",58,58,48
2049,"0",58,57,47
2050,"0",57,56,47
2051,"0",57,55,47
2052,"0",57,53,47
2053,"0",56,53,46
2054,"0",56,54,46
2055,"0",55,53,47
2056,"0",55,54,48
2057,"0",56,56,48
2058,"0",57,58,48
2059,"0",59,59,49
2060,"0",59,59,49
2061,"0",60,60,50
2062,"0",60,61,50
2063,"0",62,65,51
2064,"0",65,68,52
2065,"0",66,68,51
2066,"0",68,69,50
2067,"0",69,72,49
2068,"0",69,73,49
2069,"0",70,73,50
2070,"0",70,71,51
2071,"0",70,69,52
2072,"0",69,66,52
2073,"0",70,66,51
2074,"0",70,69,51
2075,"0",71,72,52
2076,"0",72,74,54
2077,"0",72,75,56
2078,"0",72,75,57
2079,"0",71,73,56
2080,"0",71,71,55
2081,"0",69,69,54
2082,"0",68,64,52
2083,"0",67,61,51
2084,"0",65,63,49
2085,"0",63,63,48
2086,"0",61,60,47
2087,"0",60,59,47
2088,"0",58,57,47
2089,"0",57,55,47
2090,"0",56,55,47
2091,"0",55,57,48
2092,"0",54,56,48
2093,"0",53,55,47
2094,"0",57,57,48
2095,"0",60,59,48
2096,"0",63,60,49
2097,"0",66,65,49
2098,"0",67,71,50
2099,"0",69,75,51
2100,"0",71,78,52
2101,"0",73,81,53
2102,"0",76,82,54
2103,"0",78,83,54
2104,"0",75,82,55
2105,"0",71,81,55
2106,"0",66,75,53
2107,"0",63,70,51
2108,"0",63,68,50
2109,"0",63,66,49
2110,"0",64,63,49
2111,"0",62,63,49
2112,"0",61,63,49
2113,"0",59,62,48
2114,"0",59,62,47
2115,"0",59,63,47
2116,"0",60,66,48
2117,"0",60,68,49
2118,"0",62,70,51
2119,"0",64,71,51
2120,"0",66,68,51
2121,"0",66,67,51
2122,"0",67,67,51
2123,"0",67,68,51
2124,"0",68,69,51
2125,"0",69,72,52
2126,"0",71,73,53
2127,"0",72,74,54
2128,"0",76,77,55
2129,"0",79,80,56
2130,"0",83,83,55
2131,"0",84,82,54
2132,"0",81,78,53
2133,"0",78,76,53
2134,"0",75,73,53
2135,"0",77,76,53
2136,"0",78,78,53
2137,"0",80,80,53
2138,"0",78,82,53
2139,"0",76,84,53
2140,"0",74,78,53
2141,"0",72,73,53
2142,"0",73,74,53
2143,"0",74,76,53
2144,"0",75,79,53
2145,"0",74,80,53
2146,"0",73,80,53
2147,"0",73,77,53
2148,"0",73,74,53
2149,"0",73,73,53
2150,"0",73,74,54
2151,"0",59,58,47
2152,"0",58,57,47
2153,"0",58,55,47
2154,"0",57,54,47
2155,"0",57,55,47
2156,"0",56,55,47
2157,"0",56,54,47
2158,"0",56,55,48
2159,"0",57,57,49
2160,"0",58,59,49
2161,"0",59,61,49
2162,"0",60,62,49
2163,"0",61,62,50
2164,"0",61,62,50
2165,"0",62,63,51
2166,"0",63,66,51
2167,"0",65,66,51
2168,"0",66,69,50
2169,"0",68,74,50
2170,"0",70,76,50
2171,"0",72,75,51
2172,"0",72,75,52
2173,"0",71,74,53
2174,"0",70,70,52
2175,"0",70,69,52
2176,"0",72,71,52
2177,"0",73,73,53
2178,"0",74,76,54
2179,"0",73,79,56
2180,"0",73,79,57
2181,"0",72,75,56
2182,"0",72,72,56
2183,"0",71,70,55
2184,"0",70,68,53
2185,"0",69,67,51
2186,"0",68,69,50
2187,"0",66,68,49
2188,"0",64,63,48
2189,"0",62,61,47
2190,"0",60,59,47
2191,"0",58,58,47
2192,"0",57,58,47
2193,"0",55,59,48
2194,"0",55,59,48
2195,"0",54,57,48
2196,"0",58,59,48
2197,"0",61,61,49
2198,"0",65,65,50
2199,"0",67,69,51
2200,"0",69,74,51
2201,"0",71,77,52
2202,"0",73,80,53
2203,"0",75,82,54
2204,"0",77,83,54
2205,"0",79,82,54
2206,"0",75,81,54
2207,"0",70,80,54
2208,"0",66,72,53
2209,"0",63,68,52
2210,"0",63,67,51
2211,"0",65,66,50
2212,"0",65,65,50
2213,"0",63,65,49
2214,"0",61,64,49
2215,"0",59,61,48
2216,"0",59,61,47
2217,"0",59,63,46
2218,"0",60,65,47
2219,"0",61,66,49
2220,"0",62,68,50
2221,"0",65,69,51
2222,"0",67,67,51
2223,"0",67,67,51
2224,"0",67,67,51
2225,"0",67,69,51
2226,"0",67,70,51
2227,"0",70,71,52
2228,"0",73,71,53
2229,"0",75,71,54
2230,"0",78,76,55
2231,"0",81,83,56
2232,"0",84,88,55
2233,"0",84,88,54
2234,"0",82,82,53
2235,"0",80,77,54
2236,"0",78,73,54
2237,"0",78,77,54
2238,"0",79,78,54
2239,"0",79,78,53
2240,"0",77,77,52
2241,"0",75,77,51
2242,"0",72,72,52
2243,"0",71,69,53
2244,"0",71,72,54
2245,"0",72,75,54
2246,"0",72,79,53
2247,"0",72,78,53
2248,"0",73,77,53
2249,"0",73,75,53
2250,"0",74,74,54
2251,"0",74,75,54
2252,"0",74,76,55
2253,"0",60,60,47
2254,"0",59,58,47
2255,"0",58,56,47
2256,"0",57,57,47
2257,"0",57,57,48
2258,"0",56,56,48
2259,"0",57,56,48
2260,"0",58,58,49
2261,"0",59,60,49
2262,"0",60,62,49
2263,"0",61,65,50
2264,"0",61,65,50
2265,"0",62,62,50
2266,"0",62,63,50
2267,"0",63,64,50
2268,"0",63,66,51
2269,"0",65,70,51
2270,"0",68,76,51
2271,"0",71,78,52
2272,"0",74,78,53
2273,"0",73,78,54
2274,"0",72,78,54
2275,"0",71,73,53
2276,"0",71,72,53
2277,"0",72,73,53
2278,"0",74,76,53
2279,"0",75,79,55
2280,"0",74,80,56
2281,"0",74,79,57
2282,"0",74,75,56
2283,"0",73,73,56
2284,"0",73,72,56
2285,"0",72,71,54
2286,"0",71,71,52
2287,"0",69,71,51
2288,"0",67,69,49
2289,"0",64,65,48
2290,"0",62,63,48
2291,"0",61,61,47
2292,"0",60,60,48
2293,"0",59,60,48
2294,"0",58,61,48
2295,"0",57,59,48
2296,"0",57,57,48
2297,"0",60,60,49
2298,"0",62,64,50
2299,"0",65,67,51
2300,"0",67,70,52
2301,"0",69,74,53
2302,"0",71,77,53
2303,"0",73,80,54
2304,"0",74,82,54
2305,"0",76,82,54
2306,"0",77,81,54
2307,"0",75,79,53
2308,"0",71,75,53
2309,"0",68,67,52
2310,"0",66,63,52
2311,"0",66,65,52
2312,"0",66,66,51
2313,"0",67,67,51
2314,"0",64,66,50
2315,"0",62,64,49
2316,"0",60,60,48
2317,"0",59,59,47
2318,"0",59,62,46
2319,"0",60,63,47
2320,"0",61,64,48
2321,"0",63,66,50
2322,"0",65,67,51
2323,"0",67,66,51
2324,"0",67,67,51
2325,"0",67,67,51
2326,"0",66,69,51
2327,"0",67,70,52
2328,"0",71,70,52
2329,"0",74,70,53
2330,"0",78,71,54
2331,"0",80,78,55
2332,"0",83,86,56
2333,"0",86,90,56
2334,"0",86,89,55
2335,"0",84,85,54
2336,"0",83,81,55
2337,"0",81,78,55
2338,"0",80,81,55
2339,"0",79,82,54
2340,"0",78,78,53
2341,"0",75,76,52
2342,"0",73,74,52
2343,"0",71,70,52
2344,"0",69,69,52
2345,"0",69,72,52
2346,"0",69,74,52
2347,"0",70,76,53
2348,"0",71,76,53
2349,"0",72,76,53
2350,"0",74,76,54
2351,"0",75,77,55
2352,"0",75,78,55
2353,"0",76,79,56
2354,"0",59,59,48
2355,"0",58,57,48
2356,"0",57,58,48
2357,"0",57,58,48
2358,"0",56,56,48
2359,"0",56,56,48
2360,"0",57,57,49
2361,"0",58,59,49
2362,"0",58,61,49
2363,"0",59,62,50
2364,"0",60,61,50
2365,"0",60,59,50
2366,"0",61,60,50
2367,"0",61,62,49
2368,"0",62,63,50
2369,"0",63,67,51
2370,"0",66,73,52
2371,"0",69,77,53
2372,"0",72,79,54
2373,"0",71,78,55
2374,"0",71,76,55
2375,"0",70,73,55
2376,"0",71,73,54
2377,"0",72,76,53
2378,"0",74,79,54
2379,"0",75,81,55
2380,"0",75,80,56
2381,"0",75,77,56
2382,"0",75,73,57
2383,"0",75,73,57
2384,"0",74,74,57
2385,"0",73,74,55
2386,"0",72,74,53
2387,"0",69,71,51
2388,"0",67,69,50
2389,"0",63,66,49
2390,"0",62,64,48
2391,"0",62,63,48
2392,"0",61,62,48
2393,"0",61,62,48
2394,"0",60,63,48
2395,"0",60,60,49
2396,"0",60,59,49
2397,"0",62,63,50
2398,"0",63,66,51
2399,"0",66,69,51
2400,"0",68,71,52
2401,"0",69,72,53
2402,"0",71,76,53
2403,"0",73,80,54
2404,"0",74,82,55
2405,"0",75,82,54
2406,"0",76,81,54
2407,"0",74,78,53
2408,"0",72,74,53
2409,"0",69,68,53
2410,"0",68,65,52
2411,"0",68,67,52
2412,"0",68,67,52
2413,"0",68,68,51
