id,pl_hostname,pl_letter,display_name,description,discovery_date,url,title,feature_title,mass_display,planet_type,st_dist,st_optmag,pl_radj,pl_rade,pl_massj,pl_discmethod,image,list_image,short_description,ranger_feature_id,ranger_system_id,ranger_system,exo_id,subtitle,categories,pl_kepflag,pl_facility,long_description
7391,EPIC_201497682,b,EPIC 201497682 b,EPIC 201497682 b is a terrestrial exoplanet that orbits a K-type star. Its mass is 0.26 Earths and it takes 2.1 days to complete one orbit of its star. Its discovery was announced in 2019.,2019,/exoplanet-catalog/7391/epic-201497682-b/,EPIC 201497682 b,EPIC 201497682 b,0.26 Earths,Terrestrial,825,13.948,0.062,0.692,0.00082,Transit,/assets/content/planets/terrestrial.jpg,/assets/content/planets/terrestrial_sq.jpg,EPIC 201497682 b is a terrestrial exoplanet that orbits a K-type star. Its mass is 0.26 Earths and it takes 2.1 days to complete one orbit of its star. Its discovery was announced in 2019.,EPIC_201497682_b,EPIC_201497682,false,EPIC_201497682_b,A rocky world outside our solar system,[],true,K2,null
7772,EPIC_201757695,b,EPIC 201757695.02,EPIC 201757695.02 is a terrestrial exoplanet that orbits a K-type star. Its mass is 0.688 EarthsCOMMA it takes 2 days to complete one orbit of its starCOMMA and is 0.0296 AU from its star. Its discovery was announced in 2020.,2020,/exoplanet-catalog/7772/epic-20175769502/,EPIC 201757695.02,EPIC 201757695.02,0.688 Earths,Terrestrial,1884,14.974,0.081,0.908,0.00217,Transit,/assets/content/planets/terrestrial.jpg,/assets/content/planets/terrestrial_sq.jpg,EPIC 201757695.02 is a terrestrial exoplanet that orbits a K-type star. Its mass is 0.688 EarthsCOMMA it takes 2 days to complete one orbit of its starCOMMA and is 0.0296 AU from its star. Its discovery was announced in 2020.,EPIC_201757695.02,EPIC_201757695,false,EPIC_201757695.02,A rocky world outside our solar system,[],true,K2,null
7394,K2-50,c,EPIC 201833600 c,EPIC 201833600 c is a terrestrial exoplanet that orbits a K-type star. Its mass is 0.972 Earths and it takes 4 days to complete one orbit of its star. Its discovery was announced in 2019.,2019,/exoplanet-catalog/7394/epic-201833600-c/,EPIC 201833600 c,EPIC 201833600 c,0.972 Earths,Terrestrial,840,14.705,0.089,1.0,0.00306,Transit,/assets/content/planets/terrestrial.jpg,/assets/content/planets/terrestrial_sq.jpg,EPIC 201833600 c is a terrestrial exoplanet that orbits a K-type star. Its mass is 0.972 Earths and it takes 4 days to complete one orbit of its star. Its discovery was announced in 2019.,EPIC_201833600_c,K2-50,false,EPIC_201833600_c,A rocky world outside our solar system,[],true,K2,null
7400,EPIC_206215704,b,EPIC 206215704 b,EPIC 206215704 b is a terrestrial exoplanet that orbits an M-type star. Its mass is 0.972 Earths and it takes 2.3 days to complete one orbit of its star. Its discovery was announced in 2019.,2019,/exoplanet-catalog/7400/epic-206215704-b/,EPIC 206215704 b,EPIC 206215704 b,0.972 Earths,Terrestrial,358,17.83,0.089,1.0,0.00306,Transit,/assets/content/planets/terrestrial.jpg,/assets/content/planets/terrestrial_sq.jpg,EPIC 206215704 b is a terrestrial exoplanet that orbits an M-type star. Its mass is 0.972 Earths and it takes 2.3 days to complete one orbit of its star. Its discovery was announced in 2019.,EPIC_206215704_b,EPIC_206215704,false,EPIC_206215704_b,A rocky world outside our solar system,[],true,K2,null
7401,EPIC_206317286,b,EPIC 206317286 b,EPIC 206317286 b is a terrestrial exoplanet that orbits a K-type star. Its mass is 0.84 Earths and it takes 1.6 days to complete one orbit of its star. Its discovery was announced in 2019.,2019,/exoplanet-catalog/7401/epic-206317286-b/,EPIC 206317286 b,EPIC 206317286 b,0.84 Earths,Terrestrial,1025,14.005,0.086,0.96,0.00264,Transit,/assets/content/planets/terrestrial.jpg,/assets/content/planets/terrestrial_sq.jpg,EPIC 206317286 b is a terrestrial exoplanet that orbits a K-type star. Its mass is 0.84 Earths and it takes 1.6 days to complete one orbit of its star. Its discovery was announced in 2019.,EPIC_206317286_b,EPIC_206317286,false,EPIC_206317286_b,A rocky world outside our solar system,[],true,K2,null
8020,EPIC_220492298,b,EPIC 220492298 b,EPIC 220492298 b is a terrestrial exoplanet that orbits a G-type star. Its mass is 0.937 Earths and it takes 0.8 days to complete one orbit of its star. Its discovery was announced in 2021.,2021,/exoplanet-catalog/8020/epic-220492298-b/,EPIC 220492298 b,EPIC 220492298 b,0.937 Earths,Terrestrial,2037,13.991,0.088,0.99,0.00295,Transit,/assets/content/planets/terrestrial.jpg,/assets/content/planets/terrestrial_sq.jpg,EPIC 220492298 b is a terrestrial exoplanet that orbits a G-type star. Its mass is 0.937 Earths and it takes 0.8 days to complete one orbit of its star. Its discovery was announced in 2021.,EPIC_220492298_b,EPIC_220492298,false,EPIC_220492298_b,A rocky world outside our solar system,[],true,K2,null
8049,GJ_367,b,GJ 367 b,GJ 367 b is a terrestrial exoplanet that orbits an M-type star. Its mass is 0.546 EarthsCOMMA it takes 0.3 days to complete one orbit of its starCOMMA and is 0.0071 AU from its star. Its discovery was announced in 2021.,2021,/exoplanet-catalog/8049/gj-367-b/,GJ 367 b,GJ 367 b,0.546 Earths,Terrestrial,31,10.153,0.064,0.718,0.00172,Transit,/assets/content/planets/terrestrial.jpg,/assets/content/planets/terrestrial_sq.jpg,GJ 367 b is a terrestrial exoplanet that orbits an M-type star. Its mass is 0.546 EarthsCOMMA it takes 0.3 days to complete one orbit of its starCOMMA and is 0.0071 AU from its star. Its discovery was announced in 2021.,GJ_367_b,GJ_367,false,GJ_367_b,A rocky world outside our solar system,[],false,Transiting Exoplanet Survey Satellite (TESS),null
8656,HD_23472,d,HD 23472 d,HD 23472 d is a terrestrial exoplanet that orbits a K-type star. Its mass is 0.55 EarthsCOMMA it takes 4 days to complete one orbit of its starCOMMA and is 0.04298 AU from its star. Its discovery was announced in 2022.,2022,/exoplanet-catalog/8656/hd-23472-d/,HD 23472 d,HD 23472 d,0.55 Earths,Terrestrial,127,9.73,0.067,0.75,0.00173,Transit,/assets/content/planets/terrestrial.jpg,/assets/content/planets/terrestrial_sq.jpg,HD 23472 d is a terrestrial exoplanet that orbits a K-type star. Its mass is 0.55 EarthsCOMMA it takes 4 days to complete one orbit of its starCOMMA and is 0.04298 AU from its star. Its discovery was announced in 2022.,HD_23472_d,HD_23472,false,HD_23472_d,A rocky world outside our solar system,[],false,Transiting Exoplanet Survey Satellite (TESS),null
8657,HD_23472,e,HD 23472 e,HD 23472 e is a terrestrial exoplanet that orbits a K-type star. Its mass is 0.72 EarthsCOMMA it takes 7.9 days to complete one orbit of its starCOMMA and is 0.068 AU from its star. Its discovery was announced in 2022.,2022,/exoplanet-catalog/8657/hd-23472-e/,HD 23472 e,HD 23472 e,0.72 Earths,Terrestrial,127,9.73,0.073,0.818,0.00227,Transit,/assets/content/planets/terrestrial.jpg,/assets/content/planets/terrestrial_sq.jpg,HD 23472 e is a terrestrial exoplanet that orbits a K-type star. Its mass is 0.72 EarthsCOMMA it takes 7.9 days to complete one orbit of its starCOMMA and is 0.068 AU from its star. Its discovery was announced in 2022.,HD_23472_e,HD_23472,false,HD_23472_e,A rocky world outside our solar system,[],false,Transiting Exoplanet Survey Satellite (TESS),null
6039,K2-116,b,K2-116 b,K2-116 b is a terrestrial exoplanet that orbits a K-type star. Its mass is 0.257 EarthsCOMMA it takes 4.7 days to complete one orbit of its starCOMMA and is 0.048 AU from its star. Its discovery was announced in 2017.,2017,/exoplanet-catalog/6039/k2-116-b/,K2-116 b,K2-116 b,0.257 Earths,Terrestrial,161,10.8,0.062,0.69,0.00081,Transit,/assets/content/planets/terrestrial.jpg,/assets/content/planets/terrestrial_sq.jpg,K2-116 b is a terrestrial exoplanet that orbits a K-type star. Its mass is 0.257 EarthsCOMMA it takes 4.7 days to complete one orbit of its starCOMMA and is 0.048 AU from its star. Its discovery was announced in 2017.,K2-116_b,K2-116,false,K2-116_b,A rocky world outside our solar system,[],true,K2,null
6068,K2-136,b,K2-136 b,K2-136 b is a terrestrial exoplanet that orbits a K-type star. Its mass is 0.937 Earths and it takes 8 days to complete one orbit of its star. Its discovery was announced in 2017.,2017,/exoplanet-catalog/6068/k2-136-b/,K2-136 b,K2-136 b,0.937 Earths,Terrestrial,193,11.101,0.088,0.99,0.00295,Transit,/assets/content/planets/terrestrial.jpg,/assets/content/planets/terrestrial_sq.jpg,K2-136 b is a terrestrial exoplanet that orbits a K-type star. Its mass is 0.937 Earths and it takes 8 days to complete one orbit of its star. Its discovery was announced in 2017.,K2-136_b,K2-136,false,K2-136_b,A rocky world outside our solar system,[],true,K2,null
6071,K2-137,b,K2-137 b,K2-137 b is a terrestrial exoplanet that orbits an M-type star. Its mass is 0.5 JupitersCOMMA it takes 0.2 days to complete one orbit of its starCOMMA and is 0.0058 AU from its star. Its discovery was announced in 2017.,2017,/exoplanet-catalog/6071/k2-137-b/,K2-137 b,K2-137 b,0.5 Jupiters,Terrestrial,323,15.94,0.057,0.64,0.5,Transit,/assets/content/planets/terrestrial.jpg,/assets/content/planets/terrestrial_sq.jpg,K2-137 b is a terrestrial exoplanet that orbits an M-type star. Its mass is 0.5 JupitersCOMMA it takes 0.2 days to complete one orbit of its starCOMMA and is 0.0058 AU from its star. Its discovery was announced in 2017.,K2-137_b,K2-137,false,K2-137_b,A rocky world outside our solar system,[],true,K2,null
6152,K2-138,f,K2-138 f,K2-138 f is a terrestrial exoplanet that orbits a G-type star. Its mass is 1.63 EarthsCOMMA it takes 12.8 days to complete one orbit of its starCOMMA and is 0.10447 AU from its star. Its discovery was announced in 2017.,2017,/exoplanet-catalog/6152/k2-138-f/,K2-138 f,K2-138 f,1.63 Earths,Terrestrial,661,12.246,0.259,2.904,0.00513,Transit,/assets/content/planets/terrestrial.jpg,/assets/content/planets/terrestrial_sq.jpg,K2-138 f is a terrestrial exoplanet that orbits a G-type star. Its mass is 1.63 EarthsCOMMA it takes 12.8 days to complete one orbit of its starCOMMA and is 0.10447 AU from its star. Its discovery was announced in 2017.,K2-138_f,K2-138,false,K2-138_f,A rocky world outside our solar system,[],true,K2,null
6168,K2-147,b,K2-147 b,K2-147 b is a terrestrial exoplanet that orbits an M-type star. Its mass is 0.315 EarthsCOMMA it takes 1 days to complete one orbit of its starCOMMA and is 0.0159 AU from its star. Its discovery was announced in 2018.,2018,/exoplanet-catalog/6168/k2-147-b/,K2-147 b,K2-147 b,0.315 Earths,Terrestrial,295,14.044,0.065,0.73,0.00099,Transit,/assets/content/planets/terrestrial.jpg,/assets/content/planets/terrestrial_sq.jpg,K2-147 b is a terrestrial exoplanet that orbits an M-type star. Its mass is 0.315 EarthsCOMMA it takes 1 days to complete one orbit of its starCOMMA and is 0.0159 AU from its star. Its discovery was announced in 2018.,K2-147_b,K2-147,false,K2-147_b,A rocky world outside our solar system,[],true,K2,null
6251,K2-157,b,K2-157 b,K2-157 b is a terrestrial exoplanet that orbits a G-type star. Its mass is 0.972 Earths and it takes 0.4 days to complete one orbit of its star. Its discovery was announced in 2018.,2018,/exoplanet-catalog/6251/k2-157-b/,K2-157 b,K2-157 b,0.972 Earths,Terrestrial,973,12.942,0.089,1.0,0.00306,Transit,/assets/content/planets/terrestrial.jpg,/assets/content/planets/terrestrial_sq.jpg,K2-157 b is a terrestrial exoplanet that orbits a G-type star. Its mass is 0.972 Earths and it takes 0.4 days to complete one orbit of its star. Its discovery was announced in 2018.,K2-157_b,K2-157,false,K2-157_b,A rocky world outside our solar system,[],true,K2,null
6239,K2-209,b,K2-209 b,K2-209 b is a terrestrial exoplanet that orbits a K-type star. Its mass is 0.586 Earths and it takes 2.1 days to complete one orbit of its star. Its discovery was announced in 2018.,2018,/exoplanet-catalog/6239/k2-209-b/,K2-209 b,K2-209 b,0.586 Earths,Terrestrial,250,11.061,0.077,0.869,0.00184,Transit,/assets/content/planets/terrestrial.jpg,/assets/content/planets/terrestrial_sq.jpg,K2-209 b is a terrestrial exoplanet that orbits a K-type star. Its mass is 0.586 Earths and it takes 2.1 days to complete one orbit of its star. Its discovery was announced in 2018.,K2-209_b,K2-209,false,K2-209_b,A rocky world outside our solar system,[],true,K2,null
6240,K2-210,b,K2-210 b,K2-210 b is a terrestrial exoplanet that orbits a G-type star. Its mass is 0.566 Earths and it takes 0.6 days to complete one orbit of its star. Its discovery was announced in 2018.,2018,/exoplanet-catalog/6240/k2-210-b/,K2-210 b,K2-210 b,0.566 Earths,Terrestrial,576,11.535,0.077,0.86,0.00178,Transit,/assets/content/planets/terrestrial.jpg,/assets/content/planets/terrestrial_sq.jpg,K2-210 b is a terrestrial exoplanet that orbits a G-type star. Its mass is 0.566 Earths and it takes 0.6 days to complete one orbit of its star. Its discovery was announced in 2018.,K2-210_b,K2-210,false,K2-210_b,A rocky world outside our solar system,[],true,K2,null
6175,K2-223,b,K2-223 b,K2-223 b is a terrestrial exoplanet that orbits a G-type star. Its mass is 0.64 EarthsCOMMA it takes 0.5 days to complete one orbit of its starCOMMA and is 0.0127 AU from its star. Its discovery was announced in 2018.,2018,/exoplanet-catalog/6175/k2-223-b/,K2-223 b,K2-223 b,0.64 Earths,Terrestrial,648,11.443,0.079,0.89,0.00201,Transit,/assets/content/planets/terrestrial.jpg,/assets/content/planets/terrestrial_sq.jpg,K2-223 b is a terrestrial exoplanet that orbits a G-type star. Its mass is 0.64 EarthsCOMMA it takes 0.5 days to complete one orbit of its starCOMMA and is 0.0127 AU from its star. Its discovery was announced in 2018.,K2-223_b,K2-223,false,K2-223_b,A rocky world outside our solar system,[],true,K2,null
6314,K2-239,c,K2-239 c,K2-239 c is a terrestrial exoplanet that orbits an M-type star. Its mass is 0.972 EarthsCOMMA it takes 7.8 days to complete one orbit of its starCOMMA and is 0.0576 AU from its star. Its discovery was announced in 2018.,2018,/exoplanet-catalog/6314/k2-239-c/,K2-239 c,K2-239 c,0.972 Earths,Terrestrial,101,14.632,0.089,1.0,0.00306,Transit,/assets/content/planets/terrestrial.jpg,/assets/content/planets/terrestrial_sq.jpg,K2-239 c is a terrestrial exoplanet that orbits an M-type star. Its mass is 0.972 EarthsCOMMA it takes 7.8 days to complete one orbit of its starCOMMA and is 0.0576 AU from its star. Its discovery was announced in 2018.,K2-239_c,K2-239,false,K2-239_c,A rocky world outside our solar system,[],true,K2,null
6344,K2-257,b,K2-257 b,K2-257 b is a terrestrial exoplanet that orbits an M-type star. Its mass is 0.498 EarthsCOMMA it takes 1.6 days to complete one orbit of its starCOMMA and is 0.0216 AU from its star. Its discovery was announced in 2018.,2018,/exoplanet-catalog/6344/k2-257-b/,K2-257 b,K2-257 b,0.498 Earths,Terrestrial,209,13.716,0.074,0.83,0.00157,Transit,/assets/content/planets/terrestrial.jpg,/assets/content/planets/terrestrial_sq.jpg,K2-257 b is a terrestrial exoplanet that orbits an M-type star. Its mass is 0.498 EarthsCOMMA it takes 1.6 days to complete one orbit of its starCOMMA and is 0.0216 AU from its star. Its discovery was announced in 2018.,K2-257_b,K2-257,false,K2-257_b,A rocky world outside our solar system,[],true,K2,null
6402,K2-266,c,K2-266 c,K2-266 c is a terrestrial exoplanet that orbits a K-type star. Its mass is 0.29013 EarthsCOMMA it takes 7.8 days to complete one orbit of its starCOMMA and is 0.0679 AU from its star. Its discovery was announced in 2018.,2018,/exoplanet-catalog/6402/k2-266-c/,K2-266 c,K2-266 c,0.29013 Earths,Terrestrial,253,11.625,0.063,0.705,0.00091,Transit,/assets/content/planets/terrestrial.jpg,/assets/content/planets/terrestrial_sq.jpg,K2-266 c is a terrestrial exoplanet that orbits a K-type star. Its mass is 0.29013 EarthsCOMMA it takes 7.8 days to complete one orbit of its starCOMMA and is 0.0679 AU from its star. Its discovery was announced in 2018.,K2-266_c,K2-266,false,K2-266_c,A rocky world outside our solar system,[],true,K2,null
7666,K2-315,b,K2-315 b,K2-315 b is a terrestrial exoplanet that orbits an M-type star. Its mass is 0.809 Earths and it takes 3.1 days to complete one orbit of its star. Its discovery was announced in 2020.,2020,/exoplanet-catalog/7666/k2-315-b/,K2-315 b,K2-315 b,0.809 Earths,Terrestrial,186,17.67,0.085,0.95,0.00254,Transit,/assets/content/planets/terrestrial.jpg,/assets/content/planets/terrestrial_sq.jpg,K2-315 b is a terrestrial exoplanet that orbits an M-type star. Its mass is 0.809 Earths and it takes 3.1 days to complete one orbit of its star. Its discovery was announced in 2020.,K2-315_b,K2-315,false,K2-315_b,A rocky world outside our solar system,[],true,K2,null
3364,K2-89,b,K2-89 b,K2-89 b is a terrestrial exoplanet that orbits an M-type star. Its mass is 0.17 EarthsCOMMA it takes 1.1 days to complete one orbit of its starCOMMA and is 0.01462 AU from its star. Its discovery was announced in 2016.,2016,/exoplanet-catalog/3364/k2-89-b/,K2-89 b,K2-89 b,0.17 Earths,Terrestrial,281,14.162,0.055,0.615,0.00053,Transit,/assets/content/planets/terrestrial.jpg,/assets/content/planets/terrestrial_sq.jpg,K2-89 b is a terrestrial exoplanet that orbits an M-type star. Its mass is 0.17 EarthsCOMMA it takes 1.1 days to complete one orbit of its starCOMMA and is 0.01462 AU from its star. Its discovery was announced in 2016.,K2-89_b,K2-89,false,K2-89_b,A rocky world outside our solar system,[],true,K2,null
3024,Kepler-1027,b,Kepler-1027 b,Kepler-1027 b is a terrestrial exoplanet that orbits a G-type star. Its mass is 0.64 EarthsCOMMA it takes 1.9 days to complete one orbit of its starCOMMA and is 0.0295 AU from its star. Its discovery was announced in 2016.,2016,/exoplanet-catalog/3024/kepler-1027-b/,Kepler-1027 b,Kepler-1027 b,0.64 Earths,Terrestrial,1321,12.994,0.079,0.89,0.00201,Transit,/assets/content/planets/terrestrial.jpg,/assets/content/planets/terrestrial_sq.jpg,Kepler-1027 b is a terrestrial exoplanet that orbits a G-type star. Its mass is 0.64 EarthsCOMMA it takes 1.9 days to complete one orbit of its starCOMMA and is 0.0295 AU from its star. Its discovery was announced in 2016.,Kepler-1027_b,Kepler-1027,false,Kepler-1027_b,A rocky world outside our solar system,[],true,Kepler,null
1319,Kepler-102,b,Kepler-102 b,Kepler-102 b is a terrestrial exoplanet that orbits a K-type star. Its mass is 4.3 EarthsCOMMA it takes 5.3 days to complete one orbit of its starCOMMA and is 0.0552 AU from its star. Its discovery was announced in 2014.,2014,/exoplanet-catalog/1319/kepler-102-b/,Kepler-102 b,Kepler-102 b,4.3 Earths,Terrestrial,352,12.072,0.042,0.47,0.01353,Transit,/assets/content/planets/terrestrial.jpg,/assets/content/planets/terrestrial_sq.jpg,Kepler-102 b is a terrestrial exoplanet that orbits a K-type star. Its mass is 4.3 EarthsCOMMA it takes 5.3 days to complete one orbit of its starCOMMA and is 0.0552 AU from its star. Its discovery was announced in 2014.,Kepler-102_b,Kepler-102,false,Kepler-102_b,A rocky world outside our solar system,[],true,Kepler,null
1320,Kepler-102,c,Kepler-102 c,Kepler-102 c is a terrestrial exoplanet that orbits a K-type star. Its mass is 3 EarthsCOMMA it takes 7.1 days to complete one orbit of its starCOMMA and is 0.067 AU from its star. Its discovery was announced in 2014.,2014,/exoplanet-catalog/1320/kepler-102-c/,Kepler-102 c,Kepler-102 c,3 Earths,Terrestrial,352,12.072,0.052,0.58,0.00944,Transit,/assets/content/planets/terrestrial.jpg,/assets/content/planets/terrestrial_sq.jpg,Kepler-102 c is a terrestrial exoplanet that orbits a K-type star. Its mass is 3 EarthsCOMMA it takes 7.1 days to complete one orbit of its starCOMMA and is 0.067 AU from its star. Its discovery was announced in 2014.,Kepler-102_c,Kepler-102,false,Kepler-102_c,A rocky world outside our solar system,[],true,Kepler,null
1322,Kepler-102,f,Kepler-102 f,Kepler-102 f is a terrestrial exoplanet that orbits a K-type star. Its mass is 5.2 EarthsCOMMA it takes 27.5 days to complete one orbit of its starCOMMA and is 0.1655 AU from its star. Its discovery was announced in 2014.,2014,/exoplanet-catalog/1322/kepler-102-f/,Kepler-102 f,Kepler-102 f,5.2 Earths,Terrestrial,352,12.072,0.079,0.88,0.01636,Transit,/assets/content/planets/terrestrial.jpg,/assets/content/planets/terrestrial_sq.jpg,Kepler-102 f is a terrestrial exoplanet that orbits a K-type star. Its mass is 5.2 EarthsCOMMA it takes 27.5 days to complete one orbit of its starCOMMA and is 0.1655 AU from its star. Its discovery was announced in 2014.,Kepler-102_f,Kepler-102,false,Kepler-102_f,A rocky world outside our solar system,[],true,Kepler,null
5897,Kepler-1031,b,Kepler-1031 b,Kepler-1031 b is a terrestrial exoplanet that orbits an F-type star. Its mass is 0.59 EarthsCOMMA it takes 1.2 days to complete one orbit of its starCOMMA and is 0.0218 AU from its star. Its discovery was announced in 2016.,2016,/exoplanet-catalog/5897/kepler-1031-b/,Kepler-1031 b,Kepler-1031 b,0.59 Earths,Terrestrial,2228,13.877,0.078,0.87,0.00186,Transit,/assets/content/planets/terrestrial.jpg,/assets/content/planets/terrestrial_sq.jpg,Kepler-1031 b is a terrestrial exoplanet that orbits an F-type star. Its mass is 0.59 EarthsCOMMA it takes 1.2 days to complete one orbit of its starCOMMA and is 0.0218 AU from its star. Its discovery was announced in 2016.,Kepler-1031_b,Kepler-1031,false,Kepler-1031_b,A rocky world outside our solar system,[],true,Kepler,null
5993,Kepler-1047,c,Kepler-1047 c,Kepler-1047 c is a terrestrial exoplanet that orbits a G-type star. Its mass is 0.937 EarthsCOMMA it takes 3.2 days to complete one orbit of its starCOMMA and is 0.0434 AU from its star. Its discovery was announced in 2016.,2016,/exoplanet-catalog/5993/kepler-1047-c/,Kepler-1047 c,Kepler-1047 c,0.937 Earths,Terrestrial,2667,13.46,0.088,0.99,0.00295,Transit,/assets/content/planets/terrestrial.jpg,/assets/content/planets/terrestrial_sq.jpg,Kepler-1047 c is a terrestrial exoplanet that orbits a G-type star. Its mass is 0.937 EarthsCOMMA it takes 3.2 days to complete one orbit of its starCOMMA and is 0.0434 AU from its star. Its discovery was announced in 2016.,Kepler-1047_c,Kepler-1047,false,Kepler-1047_c,A rocky world outside our solar system,[],true,Kepler,null
3079,Kepler-1049,b,Kepler-1049 b,Kepler-1049 b is a terrestrial exoplanet that orbits an M-type star. Its mass is 0.809 EarthsCOMMA it takes 3.3 days to complete one orbit of its starCOMMA and is 0.0349 AU from its star. Its discovery was announced in 2016.,2016,/exoplanet-catalog/3079/kepler-1049-b/,Kepler-1049 b,Kepler-1049 b,0.809 Earths,Terrestrial,528,14.695,0.085,0.95,0.00254,Transit,/assets/content/planets/terrestrial.jpg,/assets/content/planets/terrestrial_sq.jpg,Kepler-1049 b is a terrestrial exoplanet that orbits an M-type star. Its mass is 0.809 EarthsCOMMA it takes 3.3 days to complete one orbit of its starCOMMA and is 0.0349 AU from its star. Its discovery was announced in 2016.,Kepler-1049_b,Kepler-1049,false,Kepler-1049_b,A rocky world outside our solar system,[],true,Kepler,null
5998,Kepler-1053,b,Kepler-1053 b,Kepler-1053 b is a terrestrial exoplanet that orbits a K-type star. Its mass is 0.904 EarthsCOMMA it takes 2.4 days to complete one orbit of its starCOMMA and is 0.0315 AU from its star. Its discovery was announced in 2016.,2016,/exoplanet-catalog/5998/kepler-1053-b/,Kepler-1053 b,Kepler-1053 b,0.904 Earths,Terrestrial,493,13.576,0.087,0.98,0.00284,Transit,/assets/content/planets/terrestrial.jpg,/assets/content/planets/terrestrial_sq.jpg,Kepler-1053 b is a terrestrial exoplanet that orbits a K-type star. Its mass is 0.904 EarthsCOMMA it takes 2.4 days to complete one orbit of its starCOMMA and is 0.0315 AU from its star. Its discovery was announced in 2016.,Kepler-1053_b,Kepler-1053,false,Kepler-1053_b,A rocky world outside our solar system,[],true,Kepler,null
3106,Kepler-1067,b,Kepler-1067 b,Kepler-1067 b is a terrestrial exoplanet that orbits a G-type star. Its mass is 0.437 EarthsCOMMA it takes 0.8 days to complete one orbit of its starCOMMA and is 0.0162 AU from its star. Its discovery was announced in 2016.,2016,/exoplanet-catalog/3106/kepler-1067-b/,Kepler-1067 b,Kepler-1067 b,0.437 Earths,Terrestrial,2178,14.395,0.071,0.8,0.00137,Transit,/assets/content/planets/terrestrial.jpg,/assets/content/planets/terrestrial_sq.jpg,Kepler-1067 b is a terrestrial exoplanet that orbits a G-type star. Its mass is 0.437 EarthsCOMMA it takes 0.8 days to complete one orbit of its starCOMMA and is 0.0162 AU from its star. Its discovery was announced in 2016.,Kepler-1067_b,Kepler-1067,false,Kepler-1067_b,A rocky world outside our solar system,[],true,Kepler,null
5843,Kepler-106,b,Kepler-106 b,Kepler-106 b is a terrestrial exoplanet that orbits a G-type star. Its mass is 5.3 EarthsCOMMA it takes 6.2 days to complete one orbit of its starCOMMA and is 0.0648 AU from its star. Its discovery was announced in 2014.,2014,/exoplanet-catalog/5843/kepler-106-b/,Kepler-106 b,Kepler-106 b,5.3 Earths,Terrestrial,1449,12.923,0.073,0.82,0.01668,Transit,/assets/content/planets/terrestrial.jpg,/assets/content/planets/terrestrial_sq.jpg,Kepler-106 b is a terrestrial exoplanet that orbits a G-type star. Its mass is 5.3 EarthsCOMMA it takes 6.2 days to complete one orbit of its starCOMMA and is 0.0648 AU from its star. Its discovery was announced in 2014.,Kepler-106_b,Kepler-106,false,Kepler-106_b,A rocky world outside our solar system,[],true,Kepler,null
1408,Kepler-106,d,Kepler-106 d,Kepler-106 d is a terrestrial exoplanet that orbits a G-type star. Its mass is 8.1 EarthsCOMMA it takes 24 days to complete one orbit of its starCOMMA and is 0.1602 AU from its star. Its discovery was announced in 2014.,2014,/exoplanet-catalog/1408/kepler-106-d/,Kepler-106 d,Kepler-106 d,8.1 Earths,Terrestrial,1449,12.923,0.085,0.95,0.02549,Transit,/assets/content/planets/terrestrial.jpg,/assets/content/planets/terrestrial_sq.jpg,Kepler-106 d is a terrestrial exoplanet that orbits a G-type star. Its mass is 8.1 EarthsCOMMA it takes 24 days to complete one orbit of its starCOMMA and is 0.1602 AU from its star. Its discovery was announced in 2014.,Kepler-106_d,Kepler-106,false,Kepler-106_d,A rocky world outside our solar system,[],true,Kepler,null
3116,Kepler-1076,b,Kepler-1076 b,Kepler-1076 b is a terrestrial exoplanet that orbits a K-type star. Its mass is 0.437 EarthsCOMMA it takes 6.1 days to complete one orbit of its starCOMMA and is 0.0611 AU from its star. Its discovery was announced in 2016.,2016,/exoplanet-catalog/3116/kepler-1076-b/,Kepler-1076 b,Kepler-1076 b,0.437 Earths,Terrestrial,649,13.175,0.071,0.8,0.00137,Transit,/assets/content/planets/terrestrial.jpg,/assets/content/planets/terrestrial_sq.jpg,Kepler-1076 b is a terrestrial exoplanet that orbits a K-type star. Its mass is 0.437 EarthsCOMMA it takes 6.1 days to complete one orbit of its starCOMMA and is 0.0611 AU from its star. Its discovery was announced in 2016.,Kepler-1076_b,Kepler-1076,false,Kepler-1076_b,A rocky world outside our solar system,[],true,Kepler,null
3128,Kepler-1087,b,Kepler-1087 b,Kepler-1087 b is a terrestrial exoplanet that orbits a G-type star. Its mass is 0.165 EarthsCOMMA it takes 0.7 days to complete one orbit of its starCOMMA and is 0.0148 AU from its star. Its discovery was announced in 2016.,2016,/exoplanet-catalog/3128/kepler-1087-b/,Kepler-1087 b,Kepler-1087 b,0.165 Earths,Terrestrial,1183,12.973,0.054,0.61,0.00052,Transit,/assets/content/planets/terrestrial.jpg,/assets/content/planets/terrestrial_sq.jpg,Kepler-1087 b is a terrestrial exoplanet that orbits a G-type star. Its mass is 0.165 EarthsCOMMA it takes 0.7 days to complete one orbit of its starCOMMA and is 0.0148 AU from its star. Its discovery was announced in 2016.,Kepler-1087_b,Kepler-1087,false,Kepler-1087_b,A rocky world outside our solar system,[],true,Kepler,null
